2024-03-24 14:20:40,257: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-03-24 14:20:40,258: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,260: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,260: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-24 14:20:40,262: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-03-24 14:20:40,263: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-03-24 14:20:40,263: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,264: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,265: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-24 14:20:40,265: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-03-24 14:20:40,266: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-03-24 14:20:40,268: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-24 14:20:40,270: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-24 14:20:40,271: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-24 14:20:40,271: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-24 14:20:40,272: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
